transcript,hippuristanol_minus_DMS_fp_10_coverage
PB2015.225.14,0.00693653133591
PB2015.9336.1,0.00690469476949
PB2015.7558.3,0.00688033554346
PB2015.10321.20,0.00685502923631
PB2015.5012.16,0.00681577717084
PB2015.5795.1,0.00679153056189
PB2015.15641.12,0.00675492286306
PB2015.6294.1,0.00674010861133
PB2015.9192.4,0.00671524581781
PB2015.8106.1,0.00670530317193
PB2015.9192.7,0.00668626412752
PB2015.8425.5,0.00665867379876
PB2015.5743.11,0.00665840650757
PB2015.5695.7,0.00663882642681
PB2015.8030.1,0.00663575651878
PB2015.6846.1,0.00662871867849
PB2015.16817.4,0.00662551440329
PB2015.11283.1,0.00662270687976
PB2015.8461.3,0.00660573636499
PB2015.7104.16,0.00653024180478
PB2015.9706.1,0.00644971574201
PB2015.2468.1,0.00642137705335
PB2015.2847.4,0.00640803025618
PB2015.7050.1,0.00637979999192
PB2015.4498.8,0.00637027825276
PB2015.3555.42,0.0063319811379
PB2015.3554.56,0.00633114560607
PB2015.4087.3,0.00631598107026
PB2015.3346.1,0.00626124505218
PB2015.13614.6,0.00620789757713
PB2015.5808.22,0.00617208028177
PB2015.13607.16,0.00613284706766
PB2015.10380.4,0.00610274471703
PB2015.3555.43,0.00610021786492
PB2015.2439.7,0.00609262520468
PB2015.7135.7,0.00605103164345
PB2015.5012.10,0.00604638538922
PB2015.3692.1,0.00603286576415
PB2015.5897.2,0.00600122215901
PB2015.7971.1,0.00598192425113
PB2015.3555.2,0.00590793765857
PB2015.10321.3,0.00580948066982
PB2015.4541.10,0.00578862859731
PB2015.8139.4,0.00577782031649
PB2015.15590.3,0.00575460938985
PB2015.13284.7,0.00574699550037
PB2015.5894.5,0.00574465455444
PB2015.7135.29,0.00572440546467
PB2015.824.2,0.00569951301629
PB2015.10553.6,0.00564576770653
PB2015.15897.34,0.00561375707956
PB2015.856.45,0.0055917680403
PB2015.6576.1,0.00558872507209
PB2015.11077.8,0.00556211155692
PB2015.4052.6,0.00554513948071
PB2015.6047.1,0.00552519504014
PB2015.3936.5,0.00546856973333
PB2015.16724.1,0.00538956764654
PB2015.7509.1,0.00537909147145
PB2015.15990.3,0.0053447354356
PB2015.12367.4,0.00532865907099
PB2015.10209.33,0.00532654757801
PB2015.9369.2,0.00521677356527
PB2015.3554.21,0.00517954346404
PB2015.8035.1,0.00506090418186
PB2015.7135.21,0.00505270316219
PB2015.7135.30,0.0050434753016
PB2015.6580.22,0.00503998759388
PB2015.8274.1,0.00494689364179
PB2015.6422.1,0.00493379227667
PB2015.7197.1,0.00493354201219
PB2015.9795.7,0.00481503325797
PB2015.15406.9,0.00478766256186
PB2015.775.25,0.00478737381015
PB2015.7193.6,0.00469882495847
PB2015.1075.5,0.00465986256252
PB2015.3603.3,0.00465058689515
PB2015.10846.20,0.00464591029024
PB2015.16811.8,0.00464563811535
PB2015.15641.11,0.00456081416625
PB2015.10380.3,0.00452612043015
PB2015.7196.10,0.00444220734124
PB2015.824.1,0.00441193578409
PB2015.8924.1,0.00437893326314
PB2015.7467.12,0.00436114126221
PB2015.8060.1,0.00435153119504
PB2015.2726.6,0.00432577181554
PB2015.3555.41,0.00428722000133
PB2015.13276.8,0.00425678378404
PB2015.23.1,0.00419958364471
PB2015.3023.7,0.00419070041201
PB2015.3554.31,0.00417209700671
PB2015.3936.4,0.00416549532482
PB2015.1399.4,0.00414969843806
PB2015.16839.1,0.00410345606075
PB2015.4052.18,0.00409759583888
PB2015.4613.3,0.00408560311284
PB2015.15897.9,0.00399687879313
PB2015.15361.1,0.00395333140488
PB2015.15527.1,0.00394318825881
PB2015.3330.1,0.00388030653205
PB2015.14925.2,0.00387640449438
PB2015.11412.2,0.00387634912389
PB2015.8286.1,0.00387001185302
PB2015.8194.2,0.00383471123802
PB2015.9192.2,0.00380993951487
PB2015.5061.2,0.00379955725498
PB2015.10690.1,0.00372294612841
PB2015.4508.1,0.00372095105897
PB2015.5302.1,0.0037170624186
PB2015.2729.3,0.00371177528712
PB2015.8527.1,0.00369783412573
PB2015.2717.4,0.00368430794021
PB2015.9088.3,0.00364667275093
PB2015.11967.4,0.00362309841664
PB2015.5726.5,0.00361853798895
PB2015.9718.9,0.00361010830325
PB2015.3555.39,0.00344195171884
PB2015.6609.4,0.00344078929288
PB2015.8808.7,0.00340195757594
PB2015.9667.1,0.00339787787457
PB2015.4356.4,0.00338302710898
PB2015.10730.22,0.00328830244005
PB2015.13992.8,0.00326443797105
PB2015.3554.6,0.00326358417162
PB2015.9083.3,0.00321062797592
PB2015.14740.10,0.00318121457712
PB2015.6858.7,0.00317030290803
PB2015.11987.1,0.00309922567874
PB2015.4356.3,0.00307098311165
PB2015.15641.4,0.00303446967901
PB2015.1743.1,0.00280759863614
PB2015.4078.25,0.00280095699364
PB2015.7050.3,0.00274058010301
PB2015.8833.1,0.00271473636773
PB2015.2350.3,0.00271019031559
PB2015.4854.1,0.00269747557003
PB2015.6858.19,0.00266738758223
PB2015.2997.6,0.00264985968625
PB2015.8673.2,0.00263830106934
PB2015.16781.1,0.00257061367191
PB2015.5012.14,0.00256271586426
PB2015.3284.22,0.00254092680491
PB2015.4796.4,0.00251704523062
PB2015.7559.1,0.00250410326171
PB2015.8059.8,0.00249488054608
PB2015.13824.10,0.00249298612288
PB2015.7479.2,0.00241212033547
PB2015.9718.2,0.00239986655825
PB2015.16338.1,0.00236717679105
PB2015.9795.1,0.0022729066372
PB2015.6051.1,0.00226946950498
PB2015.14716.5,0.00208500481386
PB2015.1742.15,0.00206083714755
PB2015.7197.3,0.0020592055313
PB2015.7135.3,0.00205889432721
PB2015.10321.4,0.00202665427833
PB2015.12204.4,0.00197891840436
PB2015.10697.1,0.00195584215781
PB2015.3994.7,0.00191954488052
PB2015.9612.1,0.00183967852082
PB2015.15408.2,0.00182757518133
PB2015.6930.6,0.00179520350284
PB2015.8519.11,0.00173961023535
PB2015.15406.10,0.00163402446729
PB2015.7221.2,0.00158920533342
PB2015.5923.2,0.00157577560997
PB2015.6817.1,0.00156257658488
PB2015.16811.1,0.0014884040796
PB2015.3554.14,0.001460147544
PB2015.10321.23,0.00140092921994
PB2015.16275.2,0.00133468357635
PB2015.3284.25,0.00133269782525
PB2015.11987.2,0.00124195809759
PB2015.8496.2,0.00121261309846
PB2015.2717.1,0.00119077247057
PB2015.10260.1,0.00116640746501
PB2015.3554.11,0.00104577736901
PB2015.13276.9,0.00104106419896
PB2015.10541.1,0.000844636670365
PB2015.7479.21,0.000781423609225
PB2015.3504.5,0.00077312428983
PB2015.14221.4,0.000750174693614
PB2015.7193.18,0.000742802510774
PB2015.14221.14,0.00068605062251
PB2015.3505.3,0.000621037072339
PB2015.3505.1,0.000612752985011
PB2015.13754.1,0.000582588814474
PB2015.5923.1,0.000507951909431
PB2015.9794.4,0.000494326973158
PB2015.7221.5,0.000484470642063
PB2015.14524.1,0.000437565645426
PB2015.6858.11,0.000424621544755
PB2015.3554.60,0.000330623284643
PB2015.15255.1,0.000311703661574
PB2015.7221.4,0.000292798357087
PB2015.16866.4,0.000287566892146
PB2015.16866.6,0.000286694293615
PB2015.16866.8,0.000267284549085
PB2015.8520.1,0.000235777846896
PB2015.8496.8,0.000204328322622
PB2015.8322.2,0.0
PB2015.8322.3,0.0
PB2015.16603.1,0.0
PB2015.7039.1,0.0
PB2015.12098.1,0.0
PB2015.12313.1,0.0
PB2015.3004.8,0.0
PB2015.3004.9,0.0
PB2015.16037.1,0.0
PB2015.13838.1,0.0
PB2015.13471.1,0.0
PB2015.13842.2,0.0
PB2015.224.2,0.0
PB2015.14758.1,0.0
PB2015.13909.3,0.0
PB2015.7752.1,0.0
PB2015.7752.3,0.0
PB2015.2370.3,0.0
PB2015.4860.8,0.0
PB2015.3542.5,0.0
PB2015.3542.8,0.0
PB2015.9350.2,0.0
PB2015.1479.4,0.0
PB2015.1479.1,0.0
PB2015.1479.2,0.0
PB2015.15096.1,0.0
PB2015.2548.2,0.0
PB2015.154.11,0.0
PB2015.7971.12,0.0
PB2015.5962.1,0.0
PB2015.5962.3,0.0
PB2015.5962.5,0.0
PB2015.8409.5,0.0
PB2015.4438.1,0.0
PB2015.4999.4,0.0
PB2015.16574.1,0.0
PB2015.4280.1,0.0
PB2015.12849.1,0
PB2015.15046.1,0.0
PB2015.15046.2,0.0
PB2015.1791.1,0.0
PB2015.11705.3,0.0
PB2015.11705.7,0.0
PB2015.16098.1,0.0
PB2015.3036.13,0.0
PB2015.877.1,0.0
PB2015.9049.1,0.0
PB2015.9049.3,0.0
PB2015.9049.2,0.0
PB2015.9818.1,0.0
PB2015.12330.1,0.0
PB2015.9720.1,0.0
PB2015.14890.2,0.0
PB2015.14890.1,0.0
PB2015.5817.1,0.0
PB2015.5817.3,0.0
PB2015.6488.1,0.0
PB2015.4673.2,0.0
PB2015.4381.1,0.0
PB2015.13670.6,0.0
PB2015.4381.3,0.0
PB2015.13670.4,0.0
PB2015.13670.2,0.0
PB2015.14249.2,0.0
PB2015.4628.2,0.0
PB2015.4628.5,0.0
PB2015.15521.1,0.0
PB2015.1765.2,0.0
PB2015.6757.1,0.0
PB2015.4996.10,0.0
PB2015.710.1,0
PB2015.1646.4,0.0
PB2015.1646.7,0.0
PB2015.1646.3,0.0
PB2015.16030.1,0.0
PB2015.8321.4,0.0
PB2015.8321.2,0.0
PB2015.9998.1,0.0
PB2015.9353.3,0.0
PB2015.9353.5,0.0
PB2015.15928.1,0.0
PB2015.766.1,0.0
PB2015.16334.1,0.0
PB2015.16334.4,0.0
PB2015.5627.4,0.0
PB2015.4249.1,0
PB2015.5627.8,0.0
PB2015.14611.2,0.0
PB2015.13131.3,0.0
PB2015.8649.1,0.0
PB2015.8649.2,0.0
PB2015.8649.3,0.0
PB2015.360.1,0.0
PB2015.14483.6,0.0
PB2015.14483.7,0.0
PB2015.14483.5,0.0
PB2015.16767.3,0.0
PB2015.14592.1,0.0
PB2015.9623.2,0.0
PB2015.5637.1,0.0
PB2015.13095.17,0.0
PB2015.10991.6,0.0
PB2015.15595.2,0.0
PB2015.7057.16,0.0
PB2015.1321.15,0.0
PB2015.12178.2,0.0
PB2015.12178.4,0.0
PB2015.11429.1,0.0
PB2015.8770.1,0.0
PB2015.6799.1,0.0
PB2015.4253.2,0.0
PB2015.13483.4,0.0
PB2015.13483.1,0.0
PB2015.14851.1,0.0
PB2015.4662.2,0.0
PB2015.1817.1,0
PB2015.9521.1,0.0
PB2015.9266.3,0.0
PB2015.9266.6,0.0
PB2015.9266.4,0.0
PB2015.13084.1,0.0
PB2015.254.8,0.0
PB2015.7100.2,0.0
PB2015.1372.1,0
PB2015.10271.1,0.0
PB2015.3761.1,0
PB2015.13974.6,0.0
PB2015.13974.2,0.0
PB2015.6251.1,0.0
PB2015.15629.3,0.0
PB2015.15629.1,0.0
PB2015.6263.8,0.0
PB2015.11562.7,0.0
PB2015.11562.8,0.0
PB2015.7217.1,0.0
PB2015.12414.1,0
PB2015.8726.1,0.0
PB2015.9268.1,0.0
PB2015.2331.1,0.0
PB2015.14218.1,0.0
PB2015.15979.1,0.0
PB2015.5441.1,0.0
PB2015.4326.2,0.0
PB2015.4326.4,0.0
PB2015.2815.3,0.0
PB2015.16503.1,0.0
PB2015.4128.3,0.0
PB2015.2991.5,0.0
PB2015.8692.4,0.0
PB2015.7736.1,0.0
PB2015.13607.5,0.0
PB2015.14594.3,0.0
PB2015.1645.1,0.0
PB2015.11016.2,0.0
PB2015.9874.1,0.0
PB2015.7657.8,0.0
PB2015.132.1,0.0
PB2015.7657.2,0.0
PB2015.7657.3,0.0
PB2015.7657.4,0.0
PB2015.7657.5,0.0
PB2015.7657.6,0.0
PB2015.7657.7,0.0
PB2015.10745.2,0.0
PB2015.9088.1,0.0
PB2015.9088.7,0.0
PB2015.8042.1,0.0
PB2015.6184.8,0.0
PB2015.6184.2,0.0
PB2015.16808.2,0.0
PB2015.5314.5,0.0
PB2015.367.3,0.0
PB2015.15391.1,0.0
PB2015.6219.3,0.0
PB2015.16379.2,0.0
PB2015.14931.1,0.0
PB2015.14931.2,0.0
PB2015.14931.3,0.0
PB2015.12353.1,0.0
PB2015.2491.2,0.0
PB2015.6132.1,0.0
PB2015.3440.1,0.0
PB2015.10445.1,0.0
PB2015.15706.1,0.0
PB2015.8243.2,0.0
PB2015.16696.1,0.0
PB2015.8243.1,0.0
PB2015.9662.1,0.0
PB2015.5323.5,0.0
PB2015.7459.6,0.0
PB2015.1385.1,0.0
PB2015.16365.1,0.0
PB2015.15208.1,0.0
PB2015.13039.4,0.0
PB2015.13039.5,0.0
PB2015.13039.6,0.0
PB2015.13039.7,0.0
PB2015.13039.1,0.0
PB2015.13039.2,0.0
PB2015.13039.3,0.0
PB2015.13039.8,0.0
PB2015.13039.9,0.0
PB2015.8799.1,0.0
PB2015.2485.1,0.0
PB2015.14852.1,0.0
PB2015.2485.8,0.0
PB2015.11956.2,0.0
PB2015.6123.1,0.0
PB2015.6123.2,0.0
PB2015.1814.1,0.0
PB2015.11879.1,0.0
PB2015.7333.6,0.0
PB2015.4594.2,0.0
PB2015.13025.1,0.0
PB2015.10010.2,0.0
PB2015.10010.4,0.0
PB2015.8360.8,0.0
PB2015.8360.7,0.0
PB2015.13756.1,0.0
PB2015.3068.1,0.0
PB2015.15956.2,0.0
PB2015.3056.3,0.0
PB2015.3056.5,0.0
PB2015.14734.1,0.0
PB2015.12454.2,0.0
PB2015.6677.5,0.0
PB2015.9513.3,0.0
PB2015.9513.2,0.0
PB2015.10078.1,0.0
PB2015.10078.8,0.0
PB2015.8725.4,0.0
PB2015.939.8,0.0
PB2015.15828.1,0.0
PB2015.6620.1,0.0
PB2015.14703.1,0.0
PB2015.8837.4,0.0
PB2015.15891.4,0.0
PB2015.7505.5,0.0
PB2015.7505.2,0.0
PB2015.3725.10,0.0
PB2015.3725.12,0.0
PB2015.3725.14,0.0
PB2015.3725.15,0.0
PB2015.3725.16,0.0
PB2015.8092.3,0.0
PB2015.13319.11,0.0
PB2015.3771.13,0.0
PB2015.7511.9,0.0
PB2015.6367.9,0.0
PB2015.6367.5,0.0
PB2015.6367.4,0.0
PB2015.6367.3,0.0
PB2015.927.3,0.0
PB2015.927.7,0.0
PB2015.16405.2,0.0
PB2015.2007.1,0.0
PB2015.8691.1,0.0
PB2015.5436.1,0.0
PB2015.3905.4,0.0
PB2015.3905.3,0.0
PB2015.14638.3,0.0
PB2015.6006.1,0.0
PB2015.14638.1,0.0
PB2015.9703.4,0.0
PB2015.15545.2,0.0
PB2015.14173.2,0.0
PB2015.5072.3,0.0
PB2015.2015.3,0.0
PB2015.2015.2,0.0
PB2015.2015.4,0.0
PB2015.7140.1,0.0
PB2015.9806.4,0.0
PB2015.10209.32,0.0
PB2015.11021.7,0.0
PB2015.11021.6,0.0
PB2015.4712.5,0.0
PB2015.4712.4,0.0
PB2015.4712.6,0.0
PB2015.2009.1,0.0
PB2015.1533.1,0.0
PB2015.8605.6,0.0
PB2015.1382.1,0.0
PB2015.15832.36,0.0
PB2015.3444.13,0.0
PB2015.14420.3,0.0
PB2015.10296.2,0.0
PB2015.8072.1,0
PB2015.9713.3,0.0
PB2015.4385.1,0
PB2015.15110.1,0
PB2015.14416.1,0.0
PB2015.7144.3,0.0
PB2015.11462.3,0.0
PB2015.8757.10,0.0
PB2015.14064.1,0.0
PB2015.1110.2,0.0
PB2015.3020.1,0.0
PB2015.10929.1,0.0
PB2015.4524.2,0.0
PB2015.6949.4,0.0
PB2015.12999.1,0.0
PB2015.12100.1,0.0
PB2015.12275.1,0.0
PB2015.12275.3,0.0
PB2015.12275.2,0.0
PB2015.12275.5,0.0
PB2015.12275.4,0.0
PB2015.12275.7,0.0
PB2015.12275.6,0.0
PB2015.12275.8,0.0
PB2015.12392.5,0.0
PB2015.12392.4,0.0
PB2015.12392.6,0.0
PB2015.2850.1,0.0
PB2015.11581.3,0.0
PB2015.4178.2,0.0
PB2015.4178.1,0.0
PB2015.4503.1,0.0
PB2015.15776.1,0.0
PB2015.4263.10,0.0
PB2015.9663.1,0.0
PB2015.2884.4,0.0
PB2015.2276.5,0.0
PB2015.6082.12,0.0
PB2015.6082.18,0.0
PB2015.2294.2,0.0
PB2015.13101.1,0.0
PB2015.606.7,0.0
PB2015.6283.2,0.0
PB2015.9538.3,0.0
PB2015.9699.1,0
PB2015.5084.1,0
PB2015.630.1,0.0
PB2015.630.3,0.0
PB2015.8901.1,0.0
PB2015.13533.1,0.0
PB2015.14191.2,0.0
PB2015.14191.1,0.0
PB2015.2218.1,0.0
PB2015.971.16,0.0
PB2015.5283.9,0.0
PB2015.5283.8,0.0
PB2015.15198.2,0.0
PB2015.3242.1,0.0
PB2015.2315.1,0.0
PB2015.10696.1,0.0
PB2015.7966.9,0.0
PB2015.10196.2,0.0
PB2015.11330.1,0.0
PB2015.286.1,0.0
PB2015.10233.2,0.0
PB2015.9298.4,0.0
PB2015.4692.1,0.0
PB2015.15532.6,0.0
PB2015.15532.7,0.0
PB2015.15532.2,0.0
PB2015.15532.9,0.0
PB2015.6135.3,0
PB2015.14679.1,0.0
PB2015.16461.1,0.0
PB2015.14955.1,0.0
PB2015.1629.1,0.0
PB2015.9344.1,0.0
PB2015.7047.1,0.0
PB2015.396.3,0.0
PB2015.7033.1,0.0
PB2015.8219.7,0.0
PB2015.8219.4,0.0
PB2015.14093.1,0.0
PB2015.14663.1,0.0
PB2015.11356.1,0
PB2015.3578.27,0.0
PB2015.9332.1,0
PB2015.81.3,0.0
PB2015.16001.2,0.0
PB2015.7695.6,0.0
PB2015.14886.4,0.0
PB2015.5318.1,0.0
PB2015.5318.2,0.0
PB2015.16684.1,0.0
PB2015.7554.1,0.0
PB2015.11484.1,0.0
PB2015.6697.5,0.0
PB2015.6697.4,0.0
PB2015.6697.3,0.0
PB2015.6697.2,0.0
PB2015.6697.1,0.0
PB2015.6999.9,0.0
PB2015.6999.2,0.0
PB2015.6136.2,0.0
PB2015.16214.1,0.0
PB2015.15151.2,0.0
PB2015.14013.1,0.0
PB2015.8477.1,0.0
PB2015.6796.2,0.0
PB2015.2275.1,0.0
PB2015.7164.1,0.0
PB2015.11313.1,0.0
PB2015.13670.5,0.0
PB2015.8090.3,0.0
PB2015.3954.1,0
PB2015.4381.2,0.0
PB2015.8755.3,0.0
PB2015.10728.1,0.0
PB2015.501.15,0.0
PB2015.14049.10,0.0
PB2015.12922.3,0.0
PB2015.2190.1,0.0
PB2015.12922.1,0.0
PB2015.12922.4,0.0
PB2015.3855.2,0.0
PB2015.3700.2,0.0
PB2015.5579.3,0.0
PB2015.13069.1,0.0
PB2015.3710.1,0
PB2015.16329.3,0.0
PB2015.16329.9,0.0
PB2015.2701.1,0.0
PB2015.8517.6,0.0
PB2015.6997.1,0.0
PB2015.15265.1,0.0
PB2015.16560.1,0.0
PB2015.14136.3,0.0
PB2015.5770.5,0.0
PB2015.8869.1,0.0
PB2015.8869.4,0.0
PB2015.6234.1,0.0
PB2015.14353.19,0.0
PB2015.7218.1,0.0
PB2015.16529.1,0.0
PB2015.5558.1,0.0
PB2015.16288.13,0.0
PB2015.16288.15,0.0
PB2015.13937.6,0.0
PB2015.14269.6,0.0
PB2015.11386.1,0.0
PB2015.12471.4,0.0
PB2015.6687.1,0.0
PB2015.1229.1,0.0
PB2015.14275.9,0.0
PB2015.14275.1,0.0
PB2015.14275.5,0.0
PB2015.2350.1,0.0
PB2015.1918.2,0.0
PB2015.1918.1,0.0
PB2015.2340.1,0.0
PB2015.4691.2,0.0
PB2015.4691.1,0.0
PB2015.13187.1,0
PB2015.13140.1,0.0
PB2015.8127.1,0.0
PB2015.9740.6,0.0
PB2015.12038.2,0.0
PB2015.3675.1,0.0
PB2015.12690.2,0.0
PB2015.12690.1,0.0
PB2015.9555.3,0.0
PB2015.12785.1,0.0
PB2015.15050.1,0.0
PB2015.12002.2,0.0
PB2015.12911.13,0.0
PB2015.1489.1,0.0
PB2015.13759.1,0.0
PB2015.5737.4,0.0
PB2015.12059.5,0.0
PB2015.9802.2,0.0
PB2015.9802.1,0.0
PB2015.1450.1,0.0
PB2015.3794.1,0
PB2015.16028.1,0.0
PB2015.2215.7,0.0
PB2015.16028.3,0.0
PB2015.16028.2,0.0
PB2015.2986.1,0.0
PB2015.2215.2,0.0
PB2015.11983.2,0.0
PB2015.11983.3,0.0
PB2015.14281.1,0.0
PB2015.12332.2,0.0
PB2015.12332.1,0.0
PB2015.4229.1,0
PB2015.6113.2,0.0
PB2015.7456.1,0.0
PB2015.13310.1,0.0
PB2015.10468.3,0.0
PB2015.10468.2,0.0
PB2015.14404.1,0.0
PB2015.14404.2,0.0
PB2015.708.1,0
PB2015.11098.1,0.0
PB2015.1618.7,0.0
PB2015.240.1,0.0
PB2015.10225.1,0.0
PB2015.14873.3,0
PB2015.6329.2,0.0
PB2015.15482.1,0.0
PB2015.8023.1,0.0
PB2015.8373.5,0.0
PB2015.6504.1,0.0
PB2015.14329.1,0.0
PB2015.8428.4,0.0
PB2015.8428.1,0.0
PB2015.5777.3,0.0
PB2015.4130.15,0.0
PB2015.16709.1,0.0
PB2015.998.1,0.0
PB2015.6233.4,0.0
PB2015.13784.2,0.0
PB2015.4959.1,0.0
PB2015.5126.4,0.0
PB2015.1565.3,0.0
PB2015.12472.1,0.0
PB2015.6611.5,0.0
PB2015.6611.4,0.0
PB2015.4978.2,0.0
PB2015.11572.2,0.0
PB2015.11572.3,0.0
PB2015.9692.1,0.0
PB2015.15649.1,0.0
PB2015.11778.1,0
PB2015.15882.1,0.0
PB2015.12949.1,0.0
PB2015.7731.1,0.0
PB2015.7731.2,0
PB2015.9353.7,0.0
PB2015.3880.8,0.0
PB2015.4986.1,0.0
PB2015.7703.1,0.0
PB2015.6043.3,0.0
PB2015.4410.6,0.0
PB2015.13850.2,0.0
PB2015.5951.2,0.0
PB2015.5951.1,0.0
PB2015.2220.1,0
PB2015.9747.1,0.0
PB2015.14819.4,0.0
PB2015.16776.16,0.0
PB2015.11645.3,0.0
PB2015.11645.4,0.0
PB2015.11645.6,0.0
PB2015.8515.5,0.0
PB2015.11659.2,0.0
PB2015.11659.1,0.0
PB2015.16521.1,0.0
PB2015.16521.2,0.0
PB2015.7880.1,0.0
PB2015.5348.7,0.0
PB2015.5348.2,0.0
PB2015.7296.1,0.0
PB2015.16084.3,0.0
PB2015.12396.2,0.0
PB2015.15008.2,0.0
PB2015.15008.1,0
PB2015.3515.14,0.0
PB2015.3515.16,0
PB2015.3515.13,0.0
PB2015.1357.2,0.0
PB2015.1357.1,0.0
PB2015.3454.1,0.0
PB2015.10253.1,0.0
PB2015.3454.2,0.0
PB2015.364.15,0.0
PB2015.364.13,0.0
PB2015.13193.2,0.0
PB2015.1177.1,0.0
PB2015.1177.4,0.0
PB2015.12081.1,0.0
PB2015.1136.1,0.0
PB2015.189.1,0.0
PB2015.5824.1,0.0
PB2015.4555.2,0.0
PB2015.15864.3,0.0
PB2015.15395.1,0.0
PB2015.1373.1,0.0
PB2015.7752.4,0.0
PB2015.13883.1,0.0
PB2015.12703.1,0.0
PB2015.8775.1,0
PB2015.13893.2,0.0
PB2015.13893.3,0.0
PB2015.9319.1,0.0
PB2015.1716.6,0.0
PB2015.14768.8,0.0
PB2015.14768.5,0.0
PB2015.14768.6,0.0
PB2015.12159.4,0.0
PB2015.12159.6,0.0
PB2015.12159.7,0.0
PB2015.12159.3,0.0
PB2015.7064.1,0.0
PB2015.16653.1,0
PB2015.8336.3,0.0
PB2015.8336.1,0.0
PB2015.9781.1,0.0
PB2015.99.1,0.0
PB2015.14073.1,0.0
PB2015.5533.4,0.0
PB2015.9795.8,0.0
PB2015.7074.1,0
PB2015.8300.1,0.0
PB2015.13019.2,0
PB2015.13019.1,0.0
PB2015.9959.1,0.0
PB2015.9600.2,0.0
PB2015.5381.1,0.0
PB2015.14836.2,0
PB2015.7650.22,0.0
PB2015.7650.25,0.0
PB2015.5641.1,0.0
PB2015.15397.1,0.0
PB2015.5194.2,0.0
PB2015.2142.9,0.0
PB2015.7762.2,0.0
PB2015.1119.2,0.0
PB2015.198.5,0.0
PB2015.2219.1,0.0
PB2015.5585.20,0.0
PB2015.182.1,0.0
PB2015.11805.9,0.0
PB2015.11805.8,0.0
PB2015.5674.5,0.0
PB2015.11715.11,0.0
PB2015.11715.10,0.0
PB2015.11715.15,0.0
PB2015.11715.14,0.0
PB2015.2400.1,0.0
PB2015.11966.1,0.0
PB2015.6181.2,0.0
PB2015.9957.1,0
PB2015.15252.4,0.0
PB2015.7654.25,0.0
PB2015.15998.2,0.0
PB2015.10060.7,0.0
PB2015.7654.29,0.0
PB2015.4653.6,0.0
PB2015.13065.7,0.0
PB2015.13065.5,0.0
PB2015.13065.4,0.0
PB2015.13065.3,0.0
PB2015.16131.1,0.0
PB2015.16276.3,0.0
PB2015.4653.8,0.0
PB2015.5541.1,0.0
PB2015.15966.2,0.0
PB2015.12173.6,0.0
PB2015.5050.1,0.0
PB2015.9450.3,0.0
PB2015.15871.2,0.0
PB2015.8865.1,0
PB2015.13363.1,0.0
PB2015.3852.19,0.0
PB2015.3852.18,0.0
PB2015.758.1,0.0
PB2015.13192.1,0.0
PB2015.7221.8,0.0
PB2015.7221.7,0.0
PB2015.7221.6,0.0
PB2015.14211.1,0.0
PB2015.7973.7,0.0
PB2015.10202.1,0.0
PB2015.11698.1,0.0
PB2015.13668.2,0.0
PB2015.15396.1,0.0
PB2015.4675.1,0.0
PB2015.13532.10,0.0
PB2015.5272.1,0.0
PB2015.16439.1,0.0
PB2015.15859.1,0
PB2015.1528.1,0.0
PB2015.12912.1,0.0
PB2015.8992.2,0.0
PB2015.8992.6,0.0
PB2015.8992.4,0.0
PB2015.14554.1,0.0
PB2015.4761.1,0.0
PB2015.12674.1,0.0
PB2015.14239.1,0.0
PB2015.10282.3,0.0
PB2015.9112.6,0.0
PB2015.8983.1,0.0
PB2015.10519.1,0.0
PB2015.14099.6,0.0
PB2015.15565.2,0.0
PB2015.7436.3,0.0
PB2015.9298.10,0.0
PB2015.7093.1,0.0
PB2015.9307.7,0.0
PB2015.12370.1,0.0
PB2015.13280.1,0.0
PB2015.6510.10,0.0
PB2015.14692.1,0.0
PB2015.15590.5,0.0
PB2015.15590.7,0.0
PB2015.13380.1,0.0
PB2015.14400.1,0.0
PB2015.4366.4,0.0
PB2015.14331.4,0.0
PB2015.14331.2,0.0
PB2015.7129.2,0.0
PB2015.7129.4,0.0
PB2015.12529.3,0.0
PB2015.6942.5,0.0
PB2015.6942.3,0.0
PB2015.10063.2,0.0
PB2015.10063.3,0.0
PB2015.10063.4,0.0
PB2015.15798.1,0
PB2015.15158.1,0.0
PB2015.13066.2,0.0
PB2015.14325.7,0.0
PB2015.14325.6,0.0
PB2015.11828.2,0.0
PB2015.9978.2,0.0
PB2015.6916.1,0.0
PB2015.5929.1,0.0
PB2015.16725.1,0.0
PB2015.2724.2,0.0
PB2015.949.4,0.0
PB2015.1132.6,0.0
PB2015.1132.7,0.0
PB2015.1132.1,0.0
PB2015.9598.1,0
PB2015.8866.2,0.0
PB2015.16585.1,0.0
PB2015.5594.8,0.0
PB2015.5594.2,0.0
PB2015.5594.7,0.0
PB2015.10881.1,0.0
PB2015.7275.1,0
PB2015.12878.1,0.0
PB2015.8759.8,0.0
PB2015.15665.2,0.0
PB2015.15665.1,0.0
PB2015.7269.1,0.0
PB2015.7516.10,0.0
PB2015.14216.1,0.0
PB2015.976.1,0.0
PB2015.976.2,0.0
PB2015.2068.2,0.0
PB2015.13913.2,0.0
PB2015.10336.7,0.0
PB2015.5781.1,0.0
PB2015.15746.1,0.0
PB2015.5398.12,0.0
PB2015.5398.10,0.0
PB2015.5398.11,0.0
PB2015.9078.1,0.0
PB2015.191.6,0.0
